node_id,prompt,interaction_count
92530510,"Food Node 92530510: The food description is: Cranberry juice drink, with high vitamin C. This food belongs to the category: Fruit drinks. The ingredients in this food are: Cranberry juice cocktail, bottled.",277
92302500,"Food Node 92302500: The food description is: Tea, hot, leaf, black, decaffeinated. This food belongs to the category: Tea. The ingredients in this food are: Beverages, tea, black, brewed, prepared with tap water, decaffeinated.",276
25210210,"Food Node 25210210: The food description is: Hot dog, beef. This food belongs to the category: Frankfurters. The ingredients in this food are: Frankfurter, beef, unheated.",276
92301000,,274
64100200,"Food Node 64100200: The food description is: Cranberry juice blend, 100% juice. This food belongs to the category: Other fruit juice. The ingredients in this food are: Juice, apple and grape blend, with added ascorbic acid, Cranberry juice, not fortified, from concentrate, shelf stable.",274
41420300,Food Node 41420300: The food description is: Soy sauce. This food belongs to the category: Soy-based condiments. The ingredients in this food are: Soy sauce made from soy and wheat (shoyu).,274
92303010,"Food Node 92303010: The food description is: Tea, hot, leaf, green. This food belongs to the category: Tea. The ingredients in this food are: Beverages, tea, green, brewed, regular.",274
92410610,"Food Node 92410610: The food description is: Soft drink, ginger ale. This food belongs to the category: Soft drinks. The ingredients in this food are: Beverages, carbonated, ginger ale.",274
53206020,"Food Node 53206020: The food description is: Cookie, chocolate chip, made from home recipe or purchased at a bakery. This food belongs to the category: Cookies and brownies. The ingredients in this food are: Salt, table, iodized, Nuts, walnuts, english, Candies, semisweet chocolate, Vanilla extract, imitation, no alcohol, Eggs, Grade A, Large, egg whole, Sugars, brown, Sugars, granulated, Butter, stick, salted, Leavening agents, baking soda, Flour, wheat, all-purpose, enriched, bleached.",273
51154100,"Food Node 51154100: The food description is: Roll, white, hamburger bun. This food belongs to the category: Rolls and buns. The ingredients in this food are: Rolls, hamburger or hotdog, plain.",266
25221410,,264
51401010,"Food Node 51401010: The food description is: Bread, rye. This food belongs to the category: Yeast breads. The ingredients in this food are: Bread, rye.",262
75141000,"Food Node 75141000: The food description is: Coleslaw. This food belongs to the category: Coleslaw, non-lettuce salads. The ingredients in this food are: Cabbage, raw, Carrots, raw, Onions, raw, Salad dressing, coleslaw, Cabbage, raw, Salad dressing, coleslaw, Salt, table, Onions, raw, Carrots, raw, Salt, table, iodized.",261
92410340,"Food Node 92410340: The food description is: Soft drink, cola, decaffeinated. This food belongs to the category: Soft drinks. The ingredients in this food are: Beverages, carbonated, cola, without caffeine.",260
51109010,"Food Node 51109010: The food description is: Bread, Italian, Grecian, Armenian. This food belongs to the category: Yeast breads. The ingredients in this food are: Bread, Italian.",258
41205010,"Food Node 41205010: The food description is: Refried beans, fat added in cooking, NS as to type of fat. This food belongs to the category: Beans, peas, legumes. The ingredients in this food are: Beans, pinto, mature seeds, cooked, boiled, without salt, Refried beans, canned, traditional style, Garlic, raw, Vegetable oil, NFS, Salt, table, Onions, cooked, boiled, drained, without salt.",257
31105030,"Food Node 31105030: The food description is: Egg, whole, fried with oil. This food belongs to the category: Eggs and omelets. The ingredients in this food are: Eggs, Grade A, Large, egg whole, Vegetable oil, NFS, Salt, table, iodized.",257
42100100,"Food Node 42100100: The food description is: Almonds, NFS. This food belongs to the category: Nuts and seeds. The ingredients in this food are: Nuts, almonds, dry roasted, without salt added.",255
89902040,"Food Node 89902040: The food description is: Onions, for use on a sandwich. This food belongs to the category: Vegetables on a sandwich. The ingredients in this food are: Onions, raw.",254
81102010,"Food Node 81102010: The food description is: Margarine, stick. This food belongs to the category: Margarine. The ingredients in this food are: Margarine, regular, 80% fat, composite, stick, with salt, Margarine, regular, 80% fat, composite, stick, with salt, with added vitamin D.",253
83102000,"Food Node 83102000: The food description is: Caesar dressing. This food belongs to the category: Salad dressings and vegetable oils. The ingredients in this food are: Salad dressing, caesar dressing, regular.",251
92410370,"Food Node 92410370: The food description is: Soft drink, pepper type, diet. This food belongs to the category: Diet soft drinks. The ingredients in this food are: Beverages, carbonated, low calorie, cola or pepper-type, with aspartame, contains caffeine.",250
24167110,,249
11432000,"Food Node 11432000: The food description is: Yogurt, low fat milk, fruit. This food belongs to the category: Yogurt, regular. The ingredients in this food are: Yogurt, plain, low fat, Jams and preserves, Vitamin D as ingredient.",246
51186010,"Food Node 51186010: The food description is: Muffin, English. This food belongs to the category: Bagels and English muffins. The ingredients in this food are: Muffins, English, plain, enriched, with ca prop (includes sourdough).",246
93505000,"Food Node 93505000: The food description is: Vodka. This food belongs to the category: Liquor and cocktails. The ingredients in this food are: Alcoholic beverage, distilled, all (gin, rum, vodka, whiskey) 80 proof.",244
53233010,"Food Node 53233010: The food description is: Cookie, oatmeal, with raisins. This food belongs to the category: Cookies and brownies. The ingredients in this food are: Cookies, oatmeal, commercially prepared, regular.",243
91707000,"Food Node 91707000: The food description is: Fondant. This food belongs to the category: Candy not containing chocolate. The ingredients in this food are: Candies, fondant, prepared-from-recipe.",243
91108000,"Food Node 91108000: The food description is: Sugar substitute, stevia, powder. This food belongs to the category: Sugar substitutes. The ingredients in this food are: Sweetener, herbal extract powder from Stevia leaf.",243
63137010,"Food Node 63137010: The food description is: Pear, raw. This food belongs to the category: Pears. The ingredients in this food are: Pears, raw, Pears, raw, bartlett, Pears, raw.",242
72201100,"Food Node 72201100: The food description is: Broccoli, raw. This food belongs to the category: Dark green vegetables, excludes lettuce. The ingredients in this food are: Broccoli, raw, Broccoli, raw.",241
61204000,"Food Node 61204000: The food description is: Lemon juice, 100%, NS as to form. This food belongs to the category: Mustard and other condiments. The ingredients in this food are: Lemon juice, raw.",238
91102010,"Food Node 91102010: The food description is: Sugar, brown. This food belongs to the category: Sugars and honey. The ingredients in this food are: Sugars, brown.",236
63409010,"Food Node 63409010: The food description is: Guacamole, NFS. This food belongs to the category: Dips, gravies, other sauces. The ingredients in this food are: Avocados, raw, all commercial varieties, Onions, raw, Lemon juice, raw, Salt, table, iodized.",236
52102040,"Food Node 52102040: The food description is: Biscuit, from refrigerated dough. This food belongs to the category: Biscuits, muffins, quick breads. The ingredients in this food are: Biscuits, plain or buttermilk, refrigerated dough, higher fat, baked.",233
53520110,"Food Node 53520110: The food description is: Doughnut, cake type. This food belongs to the category: Doughnuts, sweet rolls, pastries. The ingredients in this food are: Doughnuts, cake-type, plain (includes unsugared, old-fashioned).",232
75122100,"Food Node 75122100: The food description is: Pepper, sweet, green, raw. This food belongs to the category: Other vegetables and combinations. The ingredients in this food are: Peppers, sweet, green, raw.",232
53204010,"Food Node 53204010: The food description is: Cookie, brownie, without icing. This food belongs to the category: Cookies and brownies. The ingredients in this food are: Cookies, brownies, commercially prepared.",232
52302010,"Food Node 52302010: The food description is: Muffin, fruit. This food belongs to the category: Biscuits, muffins, quick breads. The ingredients in this food are: Muffins, blueberry, commercially prepared (Includes mini-muffins).",231
